mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53394519,13,13101,2020,08,0,0,7290
53394519,13,13101,2020,08,0,1,3585
53394519,13,13101,2020,08,0,2,5268
53394519,13,13101,2020,08,1,0,38679
53394519,13,13101,2020,08,1,1,6722
53394519,13,13101,2020,08,1,2,21310
53394519,13,13101,2020,08,2,0,27541
53394519,13,13101,2020,08,2,1,5609
53394519,13,13101,2020,08,2,2,15618
53394528,13,13101,2020,08,0,0,19202
53394528,13,13101,2020,08,0,1,12409
53394528,13,13101,2020,08,0,2,15783
53394528,13,13101,2020,08,1,0,70147
53394528,13,13101,2020,08,1,1,17433
53394528,13,13101,2020,08,1,2,42732
53394528,13,13101,2020,08,2,0,52069
53394528,13,13101,2020,08,2,1,15650
53394528,13,13101,2020,08,2,2,33169
53394529,13,13101,2020,08,0,0,9406
53394529,13,13101,2020,08,0,1,5907
53394529,13,13101,2020,08,0,2,7580
53394529,13,13101,2020,08,1,0,41080
53394529,13,13101,2020,08,1,1,9529
53394529,13,13101,2020,08,1,2,24002
53394529,13,13101,2020,08,2,0,29841
53394529,13,13101,2020,08,2,1,8244
53394529,13,13101,2020,08,2,2,18175
53394539,13,13101,2020,08,0,0,13949
53394539,13,13101,2020,08,0,1,8013
53394539,13,13101,2020,08,0,2,10592
53394539,13,13101,2020,08,1,0,49588
53394539,13,13101,2020,08,1,1,10922
53394539,13,13101,2020,08,1,2,28175
53394539,13,13101,2020,08,2,0,36942
53394539,13,13101,2020,08,2,1,9890
53394539,13,13101,2020,08,2,2,21936
53394600,13,13101,2020,08,0,0,37473
53394600,13,13101,2020,08,0,1,14306
53394600,13,13101,2020,08,0,2,24871
53394600,13,13101,2020,08,1,0,147556
53394600,13,13101,2020,08,1,1,24624
53394600,13,13101,2020,08,1,2,86120
53394600,13,13101,2020,08,2,0,108494
53394600,13,13101,2020,08,2,1,20963
53394600,13,13101,2020,08,2,2,64386
53394610,13,13101,2020,08,0,0,8067
53394610,13,13101,2020,08,0,1,2538
53394610,13,13101,2020,08,0,2,5058
53394610,13,13101,2020,08,1,0,53032
53394610,13,13101,2020,08,1,1,6453
53394610,13,13101,2020,08,1,2,28116
53394610,13,13101,2020,08,2,0,37077
53394610,13,13101,2020,08,2,1,5064
53394610,13,13101,2020,08,2,2,19934
53394620,13,13101,2020,08,0,0,6257
53394620,13,13101,2020,08,0,1,1825
53394620,13,13101,2020,08,0,2,3957
53394620,13,13101,2020,08,1,0,29409
53394620,13,13101,2020,08,1,1,4201
53394620,13,13101,2020,08,1,2,15993
53394620,13,13101,2020,08,2,0,21194
53394620,13,13101,2020,08,2,1,3358
53394620,13,13101,2020,08,2,2,11722
53394621,13,13101,2020,08,0,0,33869
53394621,13,13101,2020,08,0,1,10979
53394621,13,13101,2020,08,0,2,21429
53394621,13,13101,2020,08,1,0,191819
53394621,13,13101,2020,08,1,1,26986
53394621,13,13101,2020,08,1,2,104695
53394621,13,13101,2020,08,2,0,135772
53394621,13,13101,2020,08,2,1,21306
53394621,13,13101,2020,08,2,2,75149
53394630,13,13101,2020,08,0,0,24158
53394630,13,13101,2020,08,0,1,10058
53394630,13,13101,2020,08,0,2,16217
53394630,13,13101,2020,08,1,0,98309
53394630,13,13101,2020,08,1,1,16440
53394630,13,13101,2020,08,1,2,54504
53394630,13,13101,2020,08,2,0,71998
53394630,13,13101,2020,08,2,1,14176
53394630,13,13101,2020,08,2,2,40918
53394631,13,13101,2020,08,0,0,56880
53394631,13,13101,2020,08,0,1,18822
53394631,13,13101,2020,08,0,2,37576
53394631,13,13101,2020,08,1,0,145288
53394631,13,13101,2020,08,1,1,28893
53394631,13,13101,2020,08,1,2,87354
53394631,13,13101,2020,08,2,0,113918
53394631,13,13101,2020,08,2,1,25320
53394631,13,13101,2020,08,2,2,69691
53394632,13,13101,2020,08,0,0,30509
53394632,13,13101,2020,08,0,1,21621
53394632,13,13101,2020,08,0,2,25894
53394632,13,13101,2020,08,1,0,81862
53394632,13,13101,2020,08,1,1,27478
53394632,13,13101,2020,08,1,2,53876
53394632,13,13101,2020,08,2,0,63640
53394632,13,13101,2020,08,2,1,25400
53394632,13,13101,2020,08,2,2,43947
53393671,13,13102,2020,08,0,0,145
53393671,13,13102,2020,08,0,1,102
53393671,13,13102,2020,08,0,2,128
53393671,13,13102,2020,08,1,0,240
53393671,13,13102,2020,08,1,1,165
53393671,13,13102,2020,08,1,2,189
53393671,13,13102,2020,08,2,0,206
53393671,13,13102,2020,08,2,1,143
53393671,13,13102,2020,08,2,2,167
53393681,13,13102,2020,08,0,0,9638
53393681,13,13102,2020,08,0,1,10870
53393681,13,13102,2020,08,0,2,10389
53393681,13,13102,2020,08,1,0,14355
53393681,13,13102,2020,08,1,1,11054
53393681,13,13102,2020,08,1,2,12446
53393681,13,13102,2020,08,2,0,12681
53393681,13,13102,2020,08,2,1,10988
53393681,13,13102,2020,08,2,2,11716
53393682,13,13102,2020,08,0,0,12449
53393682,13,13102,2020,08,0,1,12237
53393682,13,13102,2020,08,0,2,12339
53393682,13,13102,2020,08,1,0,40686
53393682,13,13102,2020,08,1,1,13818
53393682,13,13102,2020,08,1,2,25811
53393682,13,13102,2020,08,2,0,30667
53393682,13,13102,2020,08,2,1,13257
53393682,13,13102,2020,08,2,2,21030
53393691,13,13102,2020,08,0,0,9565
53393691,13,13102,2020,08,0,1,5397
53393691,13,13102,2020,08,0,2,7240
53393691,13,13102,2020,08,1,0,38313
53393691,13,13102,2020,08,1,1,8852
53393691,13,13102,2020,08,1,2,21999
53393691,13,13102,2020,08,2,0,28112
53393691,13,13102,2020,08,2,1,7626
53393691,13,13102,2020,08,2,2,16762
53393692,13,13102,2020,08,0,0,21081
53393692,13,13102,2020,08,0,1,21047
53393692,13,13102,2020,08,0,2,21466
53393692,13,13102,2020,08,1,0,26339
53393692,13,13102,2020,08,1,1,20924
53393692,13,13102,2020,08,1,2,24144
53393692,13,13102,2020,08,2,0,24473
53393692,13,13102,2020,08,2,1,20968
53393692,13,13102,2020,08,2,2,23193
53394601,13,13102,2020,08,0,0,72095
53394601,13,13102,2020,08,0,1,21989
53394601,13,13102,2020,08,0,2,42698
53394601,13,13102,2020,08,1,0,135285
53394601,13,13102,2020,08,1,1,29764
53394601,13,13102,2020,08,1,2,78583
53394601,13,13102,2020,08,2,0,112863
53394601,13,13102,2020,08,2,1,27005
53394601,13,13102,2020,08,2,2,65850
53394602,13,13102,2020,08,0,0,20900
53394602,13,13102,2020,08,0,1,20253
53394602,13,13102,2020,08,0,2,20525
53394602,13,13102,2020,08,1,0,53392
53394602,13,13102,2020,08,1,1,23119
53394602,13,13102,2020,08,1,2,36692
53394602,13,13102,2020,08,2,0,41863
53394602,13,13102,2020,08,2,1,22102
53394602,13,13102,2020,08,2,2,30955
53394611,13,13102,2020,08,0,0,66627
53394611,13,13102,2020,08,0,1,16254
53394611,13,13102,2020,08,0,2,39221
53394611,13,13102,2020,08,1,0,202998
53394611,13,13102,2020,08,1,1,33264
53394611,13,13102,2020,08,1,2,116429
53394611,13,13102,2020,08,2,0,154609
53394611,13,13102,2020,08,2,1,27228
53394611,13,13102,2020,08,2,2,89032
53394612,13,13102,2020,08,0,0,22702
53394612,13,13102,2020,08,0,1,16322
53394612,13,13102,2020,08,0,2,19358
53394612,13,13102,2020,08,1,0,102014
53394612,13,13102,2020,08,1,1,25784
53394612,13,13102,2020,08,1,2,60915
53394612,13,13102,2020,08,2,0,73871
53394612,13,13102,2020,08,2,1,22427
53394612,13,13102,2020,08,2,2,46169
53394622,13,13102,2020,08,0,0,29139
53394622,13,13102,2020,08,0,1,22376
53394622,13,13102,2020,08,0,2,25550
53394622,13,13102,2020,08,1,0,107781
53394622,13,13102,2020,08,1,1,30463
53394622,13,13102,2020,08,1,2,65403
53394622,13,13102,2020,08,2,0,79876
53394622,13,13102,2020,08,2,1,27593
53394622,13,13102,2020,08,2,2,51262
53393558,13,13103,2020,08,0,0,24321
53393558,13,13103,2020,08,0,1,20532
53393558,13,13103,2020,08,0,2,22024
53393558,13,13103,2020,08,1,0,38632
53393558,13,13103,2020,08,1,1,22011
53393558,13,13103,2020,08,1,2,29613
53393558,13,13103,2020,08,2,0,33554
53393558,13,13103,2020,08,2,1,21486
53393558,13,13103,2020,08,2,2,26920
53393559,13,13103,2020,08,0,0,23330
53393559,13,13103,2020,08,0,1,12466
53393559,13,13103,2020,08,0,2,18395
53393559,13,13103,2020,08,1,0,102586
53393559,13,13103,2020,08,1,1,20040
53393559,13,13103,2020,08,1,2,61899
53393559,13,13103,2020,08,2,0,74463
53393559,13,13103,2020,08,2,1,17353
53393559,13,13103,2020,08,2,2,46462
53393567,13,13103,2020,08,0,0,19493
53393567,13,13103,2020,08,0,1,14859
53393567,13,13103,2020,08,0,2,17070
53393567,13,13103,2020,08,1,0,28387
53393567,13,13103,2020,08,1,1,15891
53393567,13,13103,2020,08,1,2,22238
53393567,13,13103,2020,08,2,0,25231
53393567,13,13103,2020,08,2,1,15525
53393567,13,13103,2020,08,2,2,20404
53393568,13,13103,2020,08,0,0,11776
53393568,13,13103,2020,08,0,1,11855
53393568,13,13103,2020,08,0,2,11740
53393568,13,13103,2020,08,1,0,13842
53393568,13,13103,2020,08,1,1,12000
53393568,13,13103,2020,08,1,2,12676
53393568,13,13103,2020,08,2,0,13109
53393568,13,13103,2020,08,2,1,11948
53393568,13,13103,2020,08,2,2,12344
53393569,13,13103,2020,08,0,0,15560
53393569,13,13103,2020,08,0,1,13168
53393569,13,13103,2020,08,0,2,14244
53393569,13,13103,2020,08,1,0,46676
53393569,13,13103,2020,08,1,1,16157
53393569,13,13103,2020,08,1,2,30843
53393569,13,13103,2020,08,2,0,35634
53393569,13,13103,2020,08,2,1,15096
53393569,13,13103,2020,08,2,2,24953
