mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53394519,13,13101,2021,03,0,0,9468
53394519,13,13101,2021,03,0,1,4424
53394519,13,13101,2021,03,0,2,6624
53394519,13,13101,2021,03,1,0,42399
53394519,13,13101,2021,03,1,1,8769
53394519,13,13101,2021,03,1,2,24186
53394519,13,13101,2021,03,2,0,33901
53394519,13,13101,2021,03,2,1,7647
53394519,13,13101,2021,03,2,2,19654
53394528,13,13101,2021,03,0,0,21593
53394528,13,13101,2021,03,0,1,13305
53394528,13,13101,2021,03,0,2,17229
53394528,13,13101,2021,03,1,0,73361
53394528,13,13101,2021,03,1,1,20183
53394528,13,13101,2021,03,1,2,45429
53394528,13,13101,2021,03,2,0,60002
53394528,13,13101,2021,03,2,1,18408
53394528,13,13101,2021,03,2,2,38152
53394529,13,13101,2021,03,0,0,12021
53394529,13,13101,2021,03,0,1,7491
53394529,13,13101,2021,03,0,2,9339
53394529,13,13101,2021,03,1,0,39261
53394529,13,13101,2021,03,1,1,10898
53394529,13,13101,2021,03,1,2,23633
53394529,13,13101,2021,03,2,0,32231
53394529,13,13101,2021,03,2,1,10019
53394529,13,13101,2021,03,2,2,19944
53394539,13,13101,2021,03,0,0,16719
53394539,13,13101,2021,03,0,1,7992
53394539,13,13101,2021,03,0,2,11776
53394539,13,13101,2021,03,1,0,48756
53394539,13,13101,2021,03,1,1,12391
53394539,13,13101,2021,03,1,2,29001
53394539,13,13101,2021,03,2,0,40488
53394539,13,13101,2021,03,2,1,11255
53394539,13,13101,2021,03,2,2,24556
53394600,13,13101,2021,03,0,0,50098
53394600,13,13101,2021,03,0,1,16733
53394600,13,13101,2021,03,0,2,30883
53394600,13,13101,2021,03,1,0,151852
53394600,13,13101,2021,03,1,1,29600
53394600,13,13101,2021,03,1,2,90642
53394600,13,13101,2021,03,2,0,125593
53394600,13,13101,2021,03,2,1,26279
53394600,13,13101,2021,03,2,2,75221
53394610,13,13101,2021,03,0,0,11402
53394610,13,13101,2021,03,0,1,2926
53394610,13,13101,2021,03,0,2,6783
53394610,13,13101,2021,03,1,0,55008
53394610,13,13101,2021,03,1,1,8650
53394610,13,13101,2021,03,1,2,30754
53394610,13,13101,2021,03,2,0,43755
53394610,13,13101,2021,03,2,1,7173
53394610,13,13101,2021,03,2,2,24568
53394620,13,13101,2021,03,0,0,8175
53394620,13,13101,2021,03,0,1,2491
53394620,13,13101,2021,03,0,2,5056
53394620,13,13101,2021,03,1,0,31545
53394620,13,13101,2021,03,1,1,5058
53394620,13,13101,2021,03,1,2,17392
53394620,13,13101,2021,03,2,0,25514
53394620,13,13101,2021,03,2,1,4396
53394620,13,13101,2021,03,2,2,14208
53394621,13,13101,2021,03,0,0,41769
53394621,13,13101,2021,03,0,1,14906
53394621,13,13101,2021,03,0,2,26324
53394621,13,13101,2021,03,1,0,189745
53394621,13,13101,2021,03,1,1,32312
53394621,13,13101,2021,03,1,2,106498
53394621,13,13101,2021,03,2,0,151558
