mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53394519,13,13101,2020,06,0,0,6575
53394519,13,13101,2020,06,0,1,3494
53394519,13,13101,2020,06,0,2,4990
53394519,13,13101,2020,06,1,0,43261
53394519,13,13101,2020,06,1,1,6939
53394519,13,13101,2020,06,1,2,23788
53394519,13,13101,2020,06,2,0,33478
53394519,13,13101,2020,06,2,1,6020
53394519,13,13101,2020,06,2,2,18775
53394528,13,13101,2020,06,0,0,19192
53394528,13,13101,2020,06,0,1,12588
53394528,13,13101,2020,06,0,2,15850
53394528,13,13101,2020,06,1,0,72183
53394528,13,13101,2020,06,1,1,17163
53394528,13,13101,2020,06,1,2,43927
53394528,13,13101,2020,06,2,0,58052
53394528,13,13101,2020,06,2,1,15943
53394528,13,13101,2020,06,2,2,36439
53394529,13,13101,2020,06,0,0,9491
53394529,13,13101,2020,06,0,1,6444
53394529,13,13101,2020,06,0,2,7890
53394529,13,13101,2020,06,1,0,43781
53394529,13,13101,2020,06,1,1,9600
53394529,13,13101,2020,06,1,2,24978
53394529,13,13101,2020,06,2,0,34637
53394529,13,13101,2020,06,2,1,8759
53394529,13,13101,2020,06,2,2,20421
53394539,13,13101,2020,06,0,0,13852
53394539,13,13101,2020,06,0,1,8902
53394539,13,13101,2020,06,0,2,11111
53394539,13,13101,2020,06,1,0,58212
53394539,13,13101,2020,06,1,1,11155
53394539,13,13101,2020,06,1,2,32063
53394539,13,13101,2020,06,2,0,46382
53394539,13,13101,2020,06,2,1,10554
53394539,13,13101,2020,06,2,2,26476
53394600,13,13101,2020,06,0,0,35186
53394600,13,13101,2020,06,0,1,13389
53394600,13,13101,2020,06,0,2,23469
53394600,13,13101,2020,06,1,0,146970
53394600,13,13101,2020,06,1,1,21388
53394600,13,13101,2020,06,1,2,84751
53394600,13,13101,2020,06,2,0,117161
53394600,13,13101,2020,06,2,1,19255
53394600,13,13101,2020,06,2,2,68409
53394610,13,13101,2020,06,0,0,7159
53394610,13,13101,2020,06,0,1,2126
53394610,13,13101,2020,06,0,2,4445
53394610,13,13101,2020,06,1,0,54458
53394610,13,13101,2020,06,1,1,6314
53394610,13,13101,2020,06,1,2,29158
53394610,13,13101,2020,06,2,0,41845
53394610,13,13101,2020,06,2,1,5197
53394610,13,13101,2020,06,2,2,22568
53394620,13,13101,2020,06,0,0,6176
53394620,13,13101,2020,06,0,1,1791
53394620,13,13101,2020,06,0,2,3827
53394620,13,13101,2020,06,1,0,30060
53394620,13,13101,2020,06,1,1,3816
53394620,13,13101,2020,06,1,2,16210
53394620,13,13101,2020,06,2,0,23691
53394620,13,13101,2020,06,2,1,3276
53394620,13,13101,2020,06,2,2,12908
53394621,13,13101,2020,06,0,0,34677
53394621,13,13101,2020,06,0,1,9601
53394621,13,13101,2020,06,0,2,20635
53394621,13,13101,2020,06,1,0,197186
53394621,13,13101,2020,06,1,1,24092
53394621,13,13101,2020,06,1,2,105398
53394621,13,13101,2020,06,2,0,153850
53394621,13,13101,2020,06,2,1,20228
53394621,13,13101,2020,06,2,2,82795
53394630,13,13101,2020,06,0,0,23617
53394630,13,13101,2020,06,0,1,10020
53394630,13,13101,2020,06,0,2,15755
53394630,13,13101,2020,06,1,0,105903
53394630,13,13101,2020,06,1,1,16761
53394630,13,13101,2020,06,1,2,57749
53394630,13,13101,2020,06,2,0,83960
53394630,13,13101,2020,06,2,1,14963
53394630,13,13101,2020,06,2,2,46551
53394631,13,13101,2020,06,0,0,56843
53394631,13,13101,2020,06,0,1,18515
53394631,13,13101,2020,06,0,2,36860
53394631,13,13101,2020,06,1,0,152961
53394631,13,13101,2020,06,1,1,27457
53394631,13,13101,2020,06,1,2,90704
53394631,13,13101,2020,06,2,0,127329
53394631,13,13101,2020,06,2,1,25072
53394631,13,13101,2020,06,2,2,76346
53394632,13,13101,2020,06,0,0,32187
53394632,13,13101,2020,06,0,1,23011
53394632,13,13101,2020,06,0,2,27429
53394632,13,13101,2020,06,1,0,90077
53394632,13,13101,2020,06,1,1,27891
53394632,13,13101,2020,06,1,2,57958
53394632,13,13101,2020,06,2,0,74639
53394632,13,13101,2020,06,2,1,26590
53394632,13,13101,2020,06,2,2,49817
53393671,13,13102,2020,06,0,0,121
53393671,13,13102,2020,06,0,1,91
53393671,13,13102,2020,06,0,2,102
53393671,13,13102,2020,06,1,0,302
53393671,13,13102,2020,06,1,1,56
53393671,13,13102,2020,06,1,2,162
53393671,13,13102,2020,06,2,0,254
53393671,13,13102,2020,06,2,1,65
53393671,13,13102,2020,06,2,2,146
53393681,13,13102,2020,06,0,0,9895
53393681,13,13102,2020,06,0,1,11268
53393681,13,13102,2020,06,0,2,10619
53393681,13,13102,2020,06,1,0,14933
53393681,13,13102,2020,06,1,1,11133
53393681,13,13102,2020,06,1,2,12631
53393681,13,13102,2020,06,2,0,13590
53393681,13,13102,2020,06,2,1,11169
53393681,13,13102,2020,06,2,2,12095
53393682,13,13102,2020,06,0,0,12684
53393682,13,13102,2020,06,0,1,11671
53393682,13,13102,2020,06,0,2,12120
53393682,13,13102,2020,06,1,0,41265
53393682,13,13102,2020,06,1,1,13413
53393682,13,13102,2020,06,1,2,25775
53393682,13,13102,2020,06,2,0,33644
53393682,13,13102,2020,06,2,1,12949
53393682,13,13102,2020,06,2,2,22134
53393691,13,13102,2020,06,0,0,8861
53393691,13,13102,2020,06,0,1,5231
