mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53394519,13,13101,2021,12,0,0,10745
53394519,13,13101,2021,12,0,1,5829
53394519,13,13101,2021,12,0,2,8013
53394519,13,13101,2021,12,1,0,41403
53394519,13,13101,2021,12,1,1,10838
53394519,13,13101,2021,12,1,2,25045
53394519,13,13101,2021,12,2,0,33491
53394519,13,13101,2021,12,2,1,9545
53394519,13,13101,2021,12,2,2,20649
53394528,13,13101,2021,12,0,0,23439
53394528,13,13101,2021,12,0,1,14155
53394528,13,13101,2021,12,0,2,18483
53394528,13,13101,2021,12,1,0,68609
53394528,13,13101,2021,12,1,1,22453
53394528,13,13101,2021,12,1,2,44615
53394528,13,13101,2021,12,2,0,56952
53394528,13,13101,2021,12,2,1,20312
53394528,13,13101,2021,12,2,2,37872
53394529,13,13101,2021,12,0,0,12108
53394529,13,13101,2021,12,0,1,7639
53394529,13,13101,2021,12,0,2,9354
53394529,13,13101,2021,12,1,0,37599
53394529,13,13101,2021,12,1,1,11565
53394529,13,13101,2021,12,1,2,23346
53394529,13,13101,2021,12,2,0,31021
53394529,13,13101,2021,12,2,1,10552
53394529,13,13101,2021,12,2,2,19735
53394539,13,13101,2021,12,0,0,17382
53394539,13,13101,2021,12,0,1,9370
53394539,13,13101,2021,12,0,2,13522
53394539,13,13101,2021,12,1,0,46873
53394539,13,13101,2021,12,1,1,13008
53394539,13,13101,2021,12,1,2,29490
53394539,13,13101,2021,12,2,0,39262
53394539,13,13101,2021,12,2,1,12069
53394539,13,13101,2021,12,2,2,25369
53394600,13,13101,2021,12,0,0,61871
53394600,13,13101,2021,12,0,1,27540
53394600,13,13101,2021,12,0,2,43805
53394600,13,13101,2021,12,1,0,149369
53394600,13,13101,2021,12,1,1,41337
53394600,13,13101,2021,12,1,2,100238
53394600,13,13101,2021,12,2,0,126789
53394600,13,13101,2021,12,2,1,37777
53394600,13,13101,2021,12,2,2,85675
53394610,13,13101,2021,12,0,0,12471
53394610,13,13101,2021,12,0,1,3669
53394610,13,13101,2021,12,0,2,7891
53394610,13,13101,2021,12,1,0,50605
53394610,13,13101,2021,12,1,1,9077
53394610,13,13101,2021,12,1,2,28923
53394610,13,13101,2021,12,2,0,40764
53394610,13,13101,2021,12,2,1,7682
53394610,13,13101,2021,12,2,2,23495
53394620,13,13101,2021,12,0,0,8768
53394620,13,13101,2021,12,0,1,3631
53394620,13,13101,2021,12,0,2,6116
53394620,13,13101,2021,12,1,0,30022
53394620,13,13101,2021,12,1,1,6703
53394620,13,13101,2021,12,1,2,17856
53394620,13,13101,2021,12,2,0,24537
53394620,13,13101,2021,12,2,1,5910
53394620,13,13101,2021,12,2,2,14826
53394621,13,13101,2021,12,0,0,47808
53394621,13,13101,2021,12,0,1,19669
53394621,13,13101,2021,12,0,2,32781
53394621,13,13101,2021,12,1,0,199555
53394621,13,13101,2021,12,1,1,45839
53394621,13,13101,2021,12,1,2,118345
53394621,13,13101,2021,12,2,0,160395
53394621,13,13101,2021,12,2,1,39085
53394621,13,13101,2021,12,2,2,96264
53394630,13,13101,2021,12,0,0,30189
53394630,13,13101,2021,12,0,1,11802
53394630,13,13101,2021,12,0,2,19643
53394630,13,13101,2021,12,1,0,90647
53394630,13,13101,2021,12,1,1,22130
53394630,13,13101,2021,12,1,2,53901
53394630,13,13101,2021,12,2,0,75045
53394630,13,13101,2021,12,2,1,19465
53394630,13,13101,2021,12,2,2,45060
53394631,13,13101,2021,12,0,0,73109
53394631,13,13101,2021,12,0,1,27624
53394631,13,13101,2021,12,0,2,49516
53394631,13,13101,2021,12,1,0,146511
53394631,13,13101,2021,12,1,1,42673
53394631,13,13101,2021,12,1,2,95638
53394631,13,13101,2021,12,2,0,127569
53394631,13,13101,2021,12,2,1,38790
53394631,13,13101,2021,12,2,2,83736
53394632,13,13101,2021,12,0,0,33936
53394632,13,13101,2021,12,0,1,25450
53394632,13,13101,2021,12,0,2,30000
53394632,13,13101,2021,12,1,0,79241
53394632,13,13101,2021,12,1,1,31707
53394632,13,13101,2021,12,1,2,54966
53394632,13,13101,2021,12,2,0,67550
53394632,13,13101,2021,12,2,1,30093
53394632,13,13101,2021,12,2,2,48523
53393671,13,13102,2021,12,0,0,115
53393671,13,13102,2021,12,0,1,90
53393671,13,13102,2021,12,0,2,126
53393671,13,13102,2021,12,1,0,230
53393671,13,13102,2021,12,1,1,109
53393671,13,13102,2021,12,1,2,174
53393671,13,13102,2021,12,2,0,200
53393671,13,13102,2021,12,2,1,104
53393671,13,13102,2021,12,2,2,161
53393681,13,13102,2021,12,0,0,8929
53393681,13,13102,2021,12,0,1,9832
53393681,13,13102,2021,12,0,2,9464
53393681,13,13102,2021,12,1,0,14023
53393681,13,13102,2021,12,1,1,10757
53393681,13,13102,2021,12,1,2,11852
53393681,13,13102,2021,12,2,0,12708
53393681,13,13102,2021,12,2,1,10519
53393681,13,13102,2021,12,2,2,11236
53393682,13,13102,2021,12,0,0,11847
53393682,13,13102,2021,12,0,1,10669
53393682,13,13102,2021,12,0,2,11227
53393682,13,13102,2021,12,1,0,34640
53393682,13,13102,2021,12,1,1,13087
53393682,13,13102,2021,12,1,2,22644
53393682,13,13102,2021,12,2,0,28758
53393682,13,13102,2021,12,2,1,12463
53393682,13,13102,2021,12,2,2,19698
53393691,13,13102,2021,12,0,0,13984
53393691,13,13102,2021,12,0,1,6956
