mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53394519,13,13101,2020,07,0,0,7188
53394519,13,13101,2020,07,0,1,3771
53394519,13,13101,2020,07,0,2,5411
53394519,13,13101,2020,07,1,0,44560
53394519,13,13101,2020,07,1,1,7310
53394519,13,13101,2020,07,1,2,24449
53394519,13,13101,2020,07,2,0,32505
53394519,13,13101,2020,07,2,1,6169
53394519,13,13101,2020,07,2,2,18308
53394528,13,13101,2020,07,0,0,19741
53394528,13,13101,2020,07,0,1,12113
53394528,13,13101,2020,07,0,2,15828
53394528,13,13101,2020,07,1,0,76070
53394528,13,13101,2020,07,1,1,17813
53394528,13,13101,2020,07,1,2,45951
53394528,13,13101,2020,07,2,0,57900
53394528,13,13101,2020,07,2,1,15974
53394528,13,13101,2020,07,2,2,36234
53394529,13,13101,2020,07,0,0,9767
53394529,13,13101,2020,07,0,1,6364
53394529,13,13101,2020,07,0,2,7907
53394529,13,13101,2020,07,1,0,46110
53394529,13,13101,2020,07,1,1,10225
53394529,13,13101,2020,07,1,2,26607
53394529,13,13101,2020,07,2,0,34386
53394529,13,13101,2020,07,2,1,8980
53394529,13,13101,2020,07,2,2,20574
53394539,13,13101,2020,07,0,0,13831
53394539,13,13101,2020,07,0,1,8049
53394539,13,13101,2020,07,0,2,10650
53394539,13,13101,2020,07,1,0,59398
53394539,13,13101,2020,07,1,1,11459
53394539,13,13101,2020,07,1,2,32948
53394539,13,13101,2020,07,2,0,44699
53394539,13,13101,2020,07,2,1,10359
53394539,13,13101,2020,07,2,2,25755
53394600,13,13101,2020,07,0,0,34919
53394600,13,13101,2020,07,0,1,13503
53394600,13,13101,2020,07,0,2,23888
53394600,13,13101,2020,07,1,0,160502
53394600,13,13101,2020,07,1,1,25486
53394600,13,13101,2020,07,1,2,94169
53394600,13,13101,2020,07,2,0,119991
53394600,13,13101,2020,07,2,1,21621
53394600,13,13101,2020,07,2,2,71498
53394610,13,13101,2020,07,0,0,8483
53394610,13,13101,2020,07,0,1,2479
53394610,13,13101,2020,07,0,2,5246
53394610,13,13101,2020,07,1,0,59404
53394610,13,13101,2020,07,1,1,7613
53394610,13,13101,2020,07,1,2,32025
53394610,13,13101,2020,07,2,0,42978
53394610,13,13101,2020,07,2,1,5957
53394610,13,13101,2020,07,2,2,23386
53394620,13,13101,2020,07,0,0,5708
53394620,13,13101,2020,07,0,1,1966
53394620,13,13101,2020,07,0,2,3717
53394620,13,13101,2020,07,1,0,32407
53394620,13,13101,2020,07,1,1,4377
53394620,13,13101,2020,07,1,2,17717
53394620,13,13101,2020,07,2,0,23794
53394620,13,13101,2020,07,2,1,3599
53394620,13,13101,2020,07,2,2,13201
53394621,13,13101,2020,07,0,0,35020
53394621,13,13101,2020,07,0,1,10762
53394621,13,13101,2020,07,0,2,21557
53394621,13,13101,2020,07,1,0,215208
53394621,13,13101,2020,07,1,1,29179
53394621,13,13101,2020,07,1,2,117259
53394621,13,13101,2020,07,2,0,157083
53394621,13,13101,2020,07,2,1,23238
53394621,13,13101,2020,07,2,2,86387
53394630,13,13101,2020,07,0,0,24329
53394630,13,13101,2020,07,0,1,10016
53394630,13,13101,2020,07,0,2,16152
53394630,13,13101,2020,07,1,0,111460
53394630,13,13101,2020,07,1,1,18208
53394630,13,13101,2020,07,1,2,61247
53394630,13,13101,2020,07,2,0,83353
53394630,13,13101,2020,07,2,1,15566
53394630,13,13101,2020,07,2,2,46700
53394631,13,13101,2020,07,0,0,57007
53394631,13,13101,2020,07,0,1,18926
53394631,13,13101,2020,07,0,2,37170
53394631,13,13101,2020,07,1,0,160354
53394631,13,13101,2020,07,1,1,30999
53394631,13,13101,2020,07,1,2,96809
53394631,13,13101,2020,07,2,0,127017
53394631,13,13101,2020,07,2,1,27104
53394631,13,13101,2020,07,2,2,77571
53394632,13,13101,2020,07,0,0,31357
53394632,13,13101,2020,07,0,1,21197
53394632,13,13101,2020,07,0,2,26479
53394632,13,13101,2020,07,1,0,92443
53394632,13,13101,2020,07,1,1,28404
53394632,13,13101,2020,07,1,2,59418
53394632,13,13101,2020,07,2,0,72738
53394632,13,13101,2020,07,2,1,26079
53394632,13,13101,2020,07,2,2,48793
53393671,13,13102,2020,07,0,0,198
53393671,13,13102,2020,07,0,1,98
53393671,13,13102,2020,07,0,2,167
53393671,13,13102,2020,07,1,0,236
53393671,13,13102,2020,07,1,1,130
53393671,13,13102,2020,07,1,2,172
53393671,13,13102,2020,07,2,0,224
53393671,13,13102,2020,07,2,1,120
53393671,13,13102,2020,07,2,2,170
53393681,13,13102,2020,07,0,0,9646
53393681,13,13102,2020,07,0,1,11086
53393681,13,13102,2020,07,0,2,10359
53393681,13,13102,2020,07,1,0,15502
53393681,13,13102,2020,07,1,1,11194
53393681,13,13102,2020,07,1,2,12871
53393681,13,13102,2020,07,2,0,13613
53393681,13,13102,2020,07,2,1,11159
53393681,13,13102,2020,07,2,2,12061
53393682,13,13102,2020,07,0,0,12187
53393682,13,13102,2020,07,0,1,11781
53393682,13,13102,2020,07,0,2,11899
53393682,13,13102,2020,07,1,0,44345
53393682,13,13102,2020,07,1,1,13560
53393682,13,13102,2020,07,1,2,27342
53393682,13,13102,2020,07,2,0,33971
53393682,13,13102,2020,07,2,1,12987
53393682,13,13102,2020,07,2,2,22360
53393691,13,13102,2020,07,0,0,9028
53393691,13,13102,2020,07,0,1,5170
53393691,13,13102,2020,07,0,2,6897
53393691,13,13102,2020,07,1,0,43272
53393691,13,13102,2020,07,1,1,9408
53393691,13,13102,2020,07,1,2,24432
53393691,13,13102,2020,07,2,0,32225
53393691,13,13102,2020,07,2,1,8041
53393691,13,13102,2020,07,2,2,18776
53393692,13,13102,2020,07,0,0,21522
53393692,13,13102,2020,07,0,1,20805
53393692,13,13102,2020,07,0,2,21455
53393692,13,13102,2020,07,1,0,28286
53393692,13,13102,2020,07,1,1,21064
53393692,13,13102,2020,07,1,2,25167
53393692,13,13102,2020,07,2,0,26104
53393692,13,13102,2020,07,2,1,20981
53393692,13,13102,2020,07,2,2,23969
53394601,13,13102,2020,07,0,0,74472
53394601,13,13102,2020,07,0,1,23844
53394601,13,13102,2020,07,0,2,44756
53394601,13,13102,2020,07,1,0,144210
53394601,13,13102,2020,07,1,1,30507
53394601,13,13102,2020,07,1,2,83781
53394601,13,13102,2020,07,2,0,121714
53394601,13,13102,2020,07,2,1,28358
53394601,13,13102,2020,07,2,2,71192
53394602,13,13102,2020,07,0,0,20317
53394602,13,13102,2020,07,0,1,19965
53394602,13,13102,2020,07,0,2,20195
53394602,13,13102,2020,07,1,0,58658
53394602,13,13102,2020,07,1,1,23280
53394602,13,13102,2020,07,1,2,38988
53394602,13,13102,2020,07,2,0,46290
53394602,13,13102,2020,07,2,1,22211
53394602,13,13102,2020,07,2,2,32926
53394611,13,13102,2020,07,0,0,67724
53394611,13,13102,2020,07,0,1,17081
53394611,13,13102,2020,07,0,2,39942
53394611,13,13102,2020,07,1,0,227615
53394611,13,13102,2020,07,1,1,35999
53394611,13,13102,2020,07,1,2,130124
53394611,13,13102,2020,07,2,0,176037
53394611,13,13102,2020,07,2,1,29896
53394611,13,13102,2020,07,2,2,101033
53394612,13,13102,2020,07,0,0,22873
53394612,13,13102,2020,07,0,1,16430
53394612,13,13102,2020,07,0,2,19516
53394612,13,13102,2020,07,1,0,115429
53394612,13,13102,2020,07,1,1,27630
53394612,13,13102,2020,07,1,2,68182
53394612,13,13102,2020,07,2,0,85572
53394612,13,13102,2020,07,2,1,24017
53394612,13,13102,2020,07,2,2,52483
53394622,13,13102,2020,07,0,0,30124
53394622,13,13102,2020,07,0,1,22224
53394622,13,13102,2020,07,0,2,25807
53394622,13,13102,2020,07,1,0,123759
53394622,13,13102,2020,07,1,1,31924
53394622,13,13102,2020,07,1,2,73689
53394622,13,13102,2020,07,2,0,93554
53394622,13,13102,2020,07,2,1,28795
53394622,13,13102,2020,07,2,2,58243
53393558,13,13103,2020,07,0,0,24140
53393558,13,13103,2020,07,0,1,20585
53393558,13,13103,2020,07,0,2,21910
53393558,13,13103,2020,07,1,0,41736
53393558,13,13103,2020,07,1,1,21486
53393558,13,13103,2020,07,1,2,30871
