mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53394519,13,13101,2020,02,0,0,13499
53394519,13,13101,2020,02,0,1,5818
53394519,13,13101,2020,02,0,2,9167
53394519,13,13101,2020,02,1,0,68295
53394519,13,13101,2020,02,1,1,10559
53394519,13,13101,2020,02,1,2,37550
53394519,13,13101,2020,02,2,0,47510
53394519,13,13101,2020,02,2,1,8761
53394519,13,13101,2020,02,2,2,26784
53394528,13,13101,2020,02,0,0,27600
53394528,13,13101,2020,02,0,1,13164
53394528,13,13101,2020,02,0,2,20251
53394528,13,13101,2020,02,1,0,98787
53394528,13,13101,2020,02,1,1,19634
53394528,13,13101,2020,02,1,2,59716
53394528,13,13101,2020,02,2,0,71785
53394528,13,13101,2020,02,2,1,17180
53394528,13,13101,2020,02,2,2,44746
53394529,13,13101,2020,02,0,0,15088
53394529,13,13101,2020,02,0,1,7759
53394529,13,13101,2020,02,0,2,10798
53394529,13,13101,2020,02,1,0,65453
53394529,13,13101,2020,02,1,1,11941
53394529,13,13101,2020,02,1,2,36801
53394529,13,13101,2020,02,2,0,46350
53394529,13,13101,2020,02,2,1,10354
53394529,13,13101,2020,02,2,2,26938
53394539,13,13101,2020,02,0,0,20880
53394539,13,13101,2020,02,0,1,8970
53394539,13,13101,2020,02,0,2,13939
53394539,13,13101,2020,02,1,0,87180
53394539,13,13101,2020,02,1,1,12620
53394539,13,13101,2020,02,1,2,47229
53394539,13,13101,2020,02,2,0,62031
53394539,13,13101,2020,02,2,1,11235
53394539,13,13101,2020,02,2,2,34602
53394600,13,13101,2020,02,0,0,64096
53394600,13,13101,2020,02,0,1,25685
53394600,13,13101,2020,02,0,2,44403
53394600,13,13101,2020,02,1,0,250015
53394600,13,13101,2020,02,1,1,40471
53394600,13,13101,2020,02,1,2,154202
53394600,13,13101,2020,02,2,0,179494
53394600,13,13101,2020,02,2,1,34862
53394600,13,13101,2020,02,2,2,112554
53394610,13,13101,2020,02,0,0,13805
53394610,13,13101,2020,02,0,1,3108
53394610,13,13101,2020,02,0,2,8218
53394610,13,13101,2020,02,1,0,85070
53394610,13,13101,2020,02,1,1,8979
53394610,13,13101,2020,02,1,2,45940
53394610,13,13101,2020,02,2,0,58038
53394610,13,13101,2020,02,2,1,6752
53394610,13,13101,2020,02,2,2,31632
53394620,13,13101,2020,02,0,0,11151
53394620,13,13101,2020,02,0,1,3035
53394620,13,13101,2020,02,0,2,6672
53394620,13,13101,2020,02,1,0,51902
53394620,13,13101,2020,02,1,1,5836
53394620,13,13101,2020,02,1,2,27725
53394620,13,13101,2020,02,2,0,36445
53394620,13,13101,2020,02,2,1,4774
53394620,13,13101,2020,02,2,2,19740
53394621,13,13101,2020,02,0,0,56341
53394621,13,13101,2020,02,0,1,18066
53394621,13,13101,2020,02,0,2,35555
53394621,13,13101,2020,02,1,0,333321
53394621,13,13101,2020,02,1,1,41638
53394621,13,13101,2020,02,1,2,181998
53394621,13,13101,2020,02,2,0,228260
53394621,13,13101,2020,02,2,1,32697
53394621,13,13101,2020,02,2,2,126451
53394630,13,13101,2020,02,0,0,36778
53394630,13,13101,2020,02,0,1,11832
53394630,13,13101,2020,02,0,2,22685
53394630,13,13101,2020,02,1,0,152849
53394630,13,13101,2020,02,1,1,20825
53394630,13,13101,2020,02,1,2,83524
53394630,13,13101,2020,02,2,0,108822
53394630,13,13101,2020,02,2,1,17414
53394630,13,13101,2020,02,2,2,60447
53394631,13,13101,2020,02,0,0,85305
53394631,13,13101,2020,02,0,1,29649
53394631,13,13101,2020,02,0,2,57430
53394631,13,13101,2020,02,1,0,211924
53394631,13,13101,2020,02,1,1,40538
53394631,13,13101,2020,02,1,2,132393
53394631,13,13101,2020,02,2,0,163896
53394631,13,13101,2020,02,2,1,36408
53394631,13,13101,2020,02,2,2,103959
53394632,13,13101,2020,02,0,0,38728
53394632,13,13101,2020,02,0,1,26793
53394632,13,13101,2020,02,0,2,32842
53394632,13,13101,2020,02,1,0,108122
53394632,13,13101,2020,02,1,1,34055
53394632,13,13101,2020,02,1,2,72139
53394632,13,13101,2020,02,2,0,81800
53394632,13,13101,2020,02,2,1,31301
53394632,13,13101,2020,02,2,2,57234
53393671,13,13102,2020,02,0,0,219
53393671,13,13102,2020,02,0,1,76
53393671,13,13102,2020,02,0,2,133
53393671,13,13102,2020,02,1,0,326
53393671,13,13102,2020,02,1,1,53
53393671,13,13102,2020,02,1,2,171
53393671,13,13102,2020,02,2,0,285
53393671,13,13102,2020,02,2,1,62
53393671,13,13102,2020,02,2,2,157
53393681,13,13102,2020,02,0,0,8642
53393681,13,13102,2020,02,0,1,10038
53393681,13,13102,2020,02,0,2,9481
53393681,13,13102,2020,02,1,0,17706
53393681,13,13102,2020,02,1,1,10122
53393681,13,13102,2020,02,1,2,13217
53393681,13,13102,2020,02,2,0,14268
53393681,13,13102,2020,02,2,1,10090
53393681,13,13102,2020,02,2,2,11800
53393682,13,13102,2020,02,0,0,14858
53393682,13,13102,2020,02,0,1,12490
53393682,13,13102,2020,02,0,2,13345
53393682,13,13102,2020,02,1,0,70995
53393682,13,13102,2020,02,1,1,16100
53393682,13,13102,2020,02,1,2,41066
53393682,13,13102,2020,02,2,0,49702
53393682,13,13102,2020,02,2,1,14730
53393682,13,13102,2020,02,2,2,30551
53393691,13,13102,2020,02,0,0,14765
53393691,13,13102,2020,02,0,1,6841
53393691,13,13102,2020,02,0,2,9946
53393691,13,13102,2020,02,1,0,60982
53393691,13,13102,2020,02,1,1,11194
53393691,13,13102,2020,02,1,2,33639
53393691,13,13102,2020,02,2,0,43451
53393691,13,13102,2020,02,2,1,9543
53393691,13,13102,2020,02,2,2,24652
53393692,13,13102,2020,02,0,0,22295
53393692,13,13102,2020,02,0,1,20274
53393692,13,13102,2020,02,0,2,21503
53393692,13,13102,2020,02,1,0,34923
53393692,13,13102,2020,02,1,1,21628
53393692,13,13102,2020,02,1,2,29640
53393692,13,13102,2020,02,2,0,30133
53393692,13,13102,2020,02,2,1,21114
53393692,13,13102,2020,02,2,2,26554
53394601,13,13102,2020,02,0,0,106920
53394601,13,13102,2020,02,0,1,33477
53394601,13,13102,2020,02,0,2,64808
53394601,13,13102,2020,02,1,0,197640
53394601,13,13102,2020,02,1,1,41153
53394601,13,13102,2020,02,1,2,120141
53394601,13,13102,2020,02,2,0,163229
53394601,13,13102,2020,02,2,1,38242
53394601,13,13102,2020,02,2,2,99152
53394602,13,13102,2020,02,0,0,20742
53394602,13,13102,2020,02,0,1,18974
53394602,13,13102,2020,02,0,2,19716
53394602,13,13102,2020,02,1,0,76741
53394602,13,13102,2020,02,1,1,22583
53394602,13,13102,2020,02,1,2,46922
53394602,13,13102,2020,02,2,0,55500
53394602,13,13102,2020,02,2,1,21214
53394602,13,13102,2020,02,2,2,36603
53394611,13,13102,2020,02,0,0,118621
53394611,13,13102,2020,02,0,1,30521
53394611,13,13102,2020,02,0,2,74381
53394611,13,13102,2020,02,1,0,359969
53394611,13,13102,2020,02,1,1,53452
53394611,13,13102,2020,02,1,2,210344
53394611,13,13102,2020,02,2,0,268423
53394611,13,13102,2020,02,2,1,44754
53394611,13,13102,2020,02,2,2,158772
53394612,13,13102,2020,02,0,0,30030
53394612,13,13102,2020,02,0,1,20212
53394612,13,13102,2020,02,0,2,24556
53394612,13,13102,2020,02,1,0,158943
53394612,13,13102,2020,02,1,1,31393
53394612,13,13102,2020,02,1,2,91885
53394612,13,13102,2020,02,2,0,110045
53394612,13,13102,2020,02,2,1,27152
53394612,13,13102,2020,02,2,2,66347
53394622,13,13102,2020,02,0,0,34842
53394622,13,13102,2020,02,0,1,26031
53394622,13,13102,2020,02,0,2,29593
53394622,13,13102,2020,02,1,0,146439
53394622,13,13102,2020,02,1,1,36227
53394622,13,13102,2020,02,1,2,87877
53394622,13,13102,2020,02,2,0,104109
53394622,13,13102,2020,02,2,1,32359
53394622,13,13102,2020,02,2,2,65769
53393558,13,13103,2020,02,0,0,32452
53393558,13,13103,2020,02,0,1,27322
53393558,13,13103,2020,02,0,2,29400
53393558,13,13103,2020,02,1,0,52176
53393558,13,13103,2020,02,1,1,27230
53393558,13,13103,2020,02,1,2,39608
53393558,13,13103,2020,02,2,0,44695
53393558,13,13103,2020,02,2,1,27265
53393558,13,13103,2020,02,2,2,35736
53393559,13,13103,2020,02,0,0,38883
53393559,13,13103,2020,02,0,1,16388
53393559,13,13103,2020,02,0,2,28718
53393559,13,13103,2020,02,1,0,231186
53393559,13,13103,2020,02,1,1,29952
53393559,13,13103,2020,02,1,2,132841
53393559,13,13103,2020,02,2,0,158244
53393559,13,13103,2020,02,2,1,24807
53393559,13,13103,2020,02,2,2,93346
53393567,13,13103,2020,02,0,0,23027
53393567,13,13103,2020,02,0,1,15927
53393567,13,13103,2020,02,0,2,19413
53393567,13,13103,2020,02,1,0,39148
53393567,13,13103,2020,02,1,1,17076
53393567,13,13103,2020,02,1,2,28842
53393567,13,13103,2020,02,2,0,33033
53393567,13,13103,2020,02,2,1,16640
53393567,13,13103,2020,02,2,2,25265
53393568,13,13103,2020,02,0,0,13429
53393568,13,13103,2020,02,0,1,11648
53393568,13,13103,2020,02,0,2,12221
53393568,13,13103,2020,02,1,0,15090
53393568,13,13103,2020,02,1,1,10608
53393568,13,13103,2020,02,1,2,12620
53393568,13,13103,2020,02,2,0,14460
53393568,13,13103,2020,02,2,1,11002
53393568,13,13103,2020,02,2,2,12468
53393569,13,13103,2020,02,0,0,16821
53393569,13,13103,2020,02,0,1,13851
53393569,13,13103,2020,02,0,2,15349
53393569,13,13103,2020,02,1,0,73235
53393569,13,13103,2020,02,1,1,18006
53393569,13,13103,2020,02,1,2,43888
53393569,13,13103,2020,02,2,0,51837
53393569,13,13103,2020,02,2,1,16430
53393569,13,13103,2020,02,2,2,33063
53393578,13,13103,2020,02,0,0,15804
53393578,13,13103,2020,02,0,1,14338
53393578,13,13103,2020,02,0,2,15108
53393578,13,13103,2020,02,1,0,29729
53393578,13,13103,2020,02,1,1,15519
53393578,13,13103,2020,02,1,2,22058
53393578,13,13103,2020,02,2,0,24447
53393578,13,13103,2020,02,2,1,15071
53393578,13,13103,2020,02,2,2,19422
53393579,13,13103,2020,02,0,0,28738
53393579,13,13103,2020,02,0,1,16330
53393579,13,13103,2020,02,0,2,22444
53393579,13,13103,2020,02,1,0,139870
53393579,13,13103,2020,02,1,1,26957
53393579,13,13103,2020,02,1,2,82470
53393579,13,13103,2020,02,2,0,97716
53393579,13,13103,2020,02,2,1,22926
53393579,13,13103,2020,02,2,2,59702
53393588,13,13103,2020,02,0,0,17963
53393588,13,13103,2020,02,0,1,13460
53393588,13,13103,2020,02,0,2,15589
53393588,13,13103,2020,02,1,0,22491
53393588,13,13103,2020,02,1,1,13821
53393588,13,13103,2020,02,1,2,18298
53393588,13,13103,2020,02,2,0,20774
53393588,13,13103,2020,02,2,1,13684
53393588,13,13103,2020,02,2,2,17270
53393589,13,13103,2020,02,0,0,20918
53393589,13,13103,2020,02,0,1,15726
53393589,13,13103,2020,02,0,2,17953
53393589,13,13103,2020,02,1,0,70983
53393589,13,13103,2020,02,1,1,19161
53393589,13,13103,2020,02,1,2,42717
53393589,13,13103,2020,02,2,0,51993
53393589,13,13103,2020,02,2,1,17858
53393589,13,13103,2020,02,2,2,33324
53393597,13,13103,2020,02,0,0,19871
53393597,13,13103,2020,02,0,1,11246
53393597,13,13103,2020,02,0,2,14919
53393597,13,13103,2020,02,1,0,35363
53393597,13,13103,2020,02,1,1,11928
53393597,13,13103,2020,02,1,2,23224
53393597,13,13103,2020,02,2,0,29487
53393597,13,13103,2020,02,2,1,11669
53393597,13,13103,2020,02,2,2,20074
53393598,13,13103,2020,02,0,0,37456
53393598,13,13103,2020,02,0,1,23448
53393598,13,13103,2020,02,0,2,30033
53393598,13,13103,2020,02,1,0,84073
53393598,13,13103,2020,02,1,1,24919
53393598,13,13103,2020,02,1,2,55329
53393598,13,13103,2020,02,2,0,66391
53393598,13,13103,2020,02,2,1,24361
53393598,13,13103,2020,02,2,2,45734
53393599,13,13103,2020,02,0,0,25927
53393599,13,13103,2020,02,0,1,11719
53393599,13,13103,2020,02,0,2,18044
53393599,13,13103,2020,02,1,0,132381
53393599,13,13103,2020,02,1,1,20524
53393599,13,13103,2020,02,1,2,71234
53393599,13,13103,2020,02,2,0,92002
53393599,13,13103,2020,02,2,1,17184
53393599,13,13103,2020,02,2,2,51059
53393650,13,13103,2020,02,0,0,7066
53393650,13,13103,2020,02,0,1,7903
53393650,13,13103,2020,02,0,2,7578
53393650,13,13103,2020,02,1,0,11061
53393650,13,13103,2020,02,1,1,7920
53393650,13,13103,2020,02,1,2,9378
53393650,13,13103,2020,02,2,0,9546
53393650,13,13103,2020,02,2,1,7913
53393650,13,13103,2020,02,2,2,8695
53393651,13,13103,2020,02,0,0,7914
53393651,13,13103,2020,02,0,1,2438
53393651,13,13103,2020,02,0,2,4881
53393651,13,13103,2020,02,1,0,8901
53393651,13,13103,2020,02,1,1,2102
53393651,13,13103,2020,02,1,2,5103
53393651,13,13103,2020,02,2,0,8527
