mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53394519,13,13101,2020,05,0,0,5356
53394519,13,13101,2020,05,0,1,3040
53394519,13,13101,2020,05,0,2,4135
53394519,13,13101,2020,05,1,0,32346
53394519,13,13101,2020,05,1,1,5712
53394519,13,13101,2020,05,1,2,17990
53394519,13,13101,2020,05,2,0,21028
53394519,13,13101,2020,05,2,1,4591
53394519,13,13101,2020,05,2,2,12180
53394528,13,13101,2020,05,0,0,17153
53394528,13,13101,2020,05,0,1,12143
53394528,13,13101,2020,05,0,2,14651
53394528,13,13101,2020,05,1,0,53090
53394528,13,13101,2020,05,1,1,15374
53394528,13,13101,2020,05,1,2,33438
53394528,13,13101,2020,05,2,0,38020
53394528,13,13101,2020,05,2,1,14019
53394528,13,13101,2020,05,2,2,25559
53394529,13,13101,2020,05,0,0,8654
53394529,13,13101,2020,05,0,1,6327
53394529,13,13101,2020,05,0,2,7387
53394529,13,13101,2020,05,1,0,30244
53394529,13,13101,2020,05,1,1,8367
53394529,13,13101,2020,05,1,2,18286
53394529,13,13101,2020,05,2,0,21190
53394529,13,13101,2020,05,2,1,7511
53394529,13,13101,2020,05,2,2,13715
53394539,13,13101,2020,05,0,0,11719
53394539,13,13101,2020,05,0,1,8238
53394539,13,13101,2020,05,0,2,9830
53394539,13,13101,2020,05,1,0,39123
53394539,13,13101,2020,05,1,1,9802
53394539,13,13101,2020,05,1,2,22783
53394539,13,13101,2020,05,2,0,27631
53394539,13,13101,2020,05,2,1,9146
53394539,13,13101,2020,05,2,2,17351
53394600,13,13101,2020,05,0,0,18636
53394600,13,13101,2020,05,0,1,5746
53394600,13,13101,2020,05,0,2,11418
53394600,13,13101,2020,05,1,0,96001
53394600,13,13101,2020,05,1,1,13231
53394600,13,13101,2020,05,1,2,53245
53394600,13,13101,2020,05,2,0,63558
53394600,13,13101,2020,05,2,1,10092
53394600,13,13101,2020,05,2,2,35705
53394610,13,13101,2020,05,0,0,4549
53394610,13,13101,2020,05,0,1,1508
53394610,13,13101,2020,05,0,2,2868
53394610,13,13101,2020,05,1,0,34824
53394610,13,13101,2020,05,1,1,4220
53394610,13,13101,2020,05,1,2,19169
53394610,13,13101,2020,05,2,0,22128
53394610,13,13101,2020,05,2,1,3083
53394610,13,13101,2020,05,2,2,12333
53394620,13,13101,2020,05,0,0,3701
53394620,13,13101,2020,05,0,1,1323
53394620,13,13101,2020,05,0,2,2585
53394620,13,13101,2020,05,1,0,18728
53394620,13,13101,2020,05,1,1,2461
53394620,13,13101,2020,05,1,2,10379
53394620,13,13101,2020,05,2,0,12426
53394620,13,13101,2020,05,2,1,1984
53394620,13,13101,2020,05,2,2,7110
53394621,13,13101,2020,05,0,0,18044
53394621,13,13101,2020,05,0,1,6869
53394621,13,13101,2020,05,0,2,11853
53394621,13,13101,2020,05,1,0,123203
53394621,13,13101,2020,05,1,1,15962
53394621,13,13101,2020,05,1,2,66142
53394621,13,13101,2020,05,2,0,79104
53394621,13,13101,2020,05,2,1,12149
53394621,13,13101,2020,05,2,2,43376
53394630,13,13101,2020,05,0,0,16335
53394630,13,13101,2020,05,0,1,8517
53394630,13,13101,2020,05,0,2,11851
53394630,13,13101,2020,05,1,0,74461
53394630,13,13101,2020,05,1,1,13024
53394630,13,13101,2020,05,1,2,40991
53394630,13,13101,2020,05,2,0,50086
53394630,13,13101,2020,05,2,1,11134
53394630,13,13101,2020,05,2,2,28771
53394631,13,13101,2020,05,0,0,33835
53394631,13,13101,2020,05,0,1,13762
53394631,13,13101,2020,05,0,2,22428
53394631,13,13101,2020,05,1,0,107088
53394631,13,13101,2020,05,1,1,20913
53394631,13,13101,2020,05,1,2,62668
53394631,13,13101,2020,05,2,0,76369
53394631,13,13101,2020,05,2,1,17914
53394631,13,13101,2020,05,2,2,45793
53394632,13,13101,2020,05,0,0,28739
53394632,13,13101,2020,05,0,1,21203
53394632,13,13101,2020,05,0,2,24726
53394632,13,13101,2020,05,1,0,73090
53394632,13,13101,2020,05,1,1,24947
53394632,13,13101,2020,05,1,2,47327
53394632,13,13101,2020,05,2,0,54491
53394632,13,13101,2020,05,2,1,23377
53394632,13,13101,2020,05,2,2,37849
53393671,13,13102,2020,05,0,0,84
53393671,13,13102,2020,05,0,1,59
53393671,13,13102,2020,05,0,2,85
53393671,13,13102,2020,05,1,0,175
53393671,13,13102,2020,05,1,1,84
53393671,13,13102,2020,05,1,2,118
53393671,13,13102,2020,05,2,0,137
53393671,13,13102,2020,05,2,1,73
53393671,13,13102,2020,05,2,2,104
53393681,13,13102,2020,05,0,0,10199
53393681,13,13102,2020,05,0,1,11520
53393681,13,13102,2020,05,0,2,10929
53393681,13,13102,2020,05,1,0,13937
53393681,13,13102,2020,05,1,1,11465
53393681,13,13102,2020,05,1,2,12537
53393681,13,13102,2020,05,2,0,12369
53393681,13,13102,2020,05,2,1,11488
53393681,13,13102,2020,05,2,2,11863
53393682,13,13102,2020,05,0,0,12978
53393682,13,13102,2020,05,0,1,12412
53393682,13,13102,2020,05,0,2,12822
53393682,13,13102,2020,05,1,0,28178
53393682,13,13102,2020,05,1,1,13521
53393682,13,13102,2020,05,1,2,20112
53393682,13,13102,2020,05,2,0,21804
53393682,13,13102,2020,05,2,1,13056
53393682,13,13102,2020,05,2,2,17055
53393691,13,13102,2020,05,0,0,7899
53393691,13,13102,2020,05,0,1,5019
53393691,13,13102,2020,05,0,2,6230
53393691,13,13102,2020,05,1,0,27858
53393691,13,13102,2020,05,1,1,7276
53393691,13,13102,2020,05,1,2,16370
53393691,13,13102,2020,05,2,0,19488
53393691,13,13102,2020,05,2,1,6330
53393691,13,13102,2020,05,2,2,12118
53393692,13,13102,2020,05,0,0,22613
53393692,13,13102,2020,05,0,1,21540
53393692,13,13102,2020,05,0,2,22048
53393692,13,13102,2020,05,1,0,26153
53393692,13,13102,2020,05,1,1,20797
53393692,13,13102,2020,05,1,2,23580
53393692,13,13102,2020,05,2,0,24668
53393692,13,13102,2020,05,2,1,21109
53393692,13,13102,2020,05,2,2,22938
53394601,13,13102,2020,05,0,0,35237
53394601,13,13102,2020,05,0,1,13464
53394601,13,13102,2020,05,0,2,22302
53394601,13,13102,2020,05,1,0,87305
53394601,13,13102,2020,05,1,1,19869
53394601,13,13102,2020,05,1,2,50111
53394601,13,13102,2020,05,2,0,65470
53394601,13,13102,2020,05,2,1,17183
53394601,13,13102,2020,05,2,2,38449
53394602,13,13102,2020,05,0,0,21578
53394602,13,13102,2020,05,0,1,20653
53394602,13,13102,2020,05,0,2,21117
53394602,13,13102,2020,05,1,0,47567
53394602,13,13102,2020,05,1,1,22498
53394602,13,13102,2020,05,1,2,33575
53394602,13,13102,2020,05,2,0,36669
53394602,13,13102,2020,05,2,1,21724
53394602,13,13102,2020,05,2,2,28351
53394611,13,13102,2020,05,0,0,30457
53394611,13,13102,2020,05,0,1,8721
53394611,13,13102,2020,05,0,2,18080
53394611,13,13102,2020,05,1,0,123863
53394611,13,13102,2020,05,1,1,19714
53394611,13,13102,2020,05,1,2,69435
53394611,13,13102,2020,05,2,0,84693
53394611,13,13102,2020,05,2,1,15104
53394611,13,13102,2020,05,2,2,47899
53394612,13,13102,2020,05,0,0,21925
53394612,13,13102,2020,05,0,1,16032
53394612,13,13102,2020,05,0,2,18719
53394612,13,13102,2020,05,1,0,81630
53394612,13,13102,2020,05,1,1,21937
53394612,13,13102,2020,05,1,2,48909
53394612,13,13102,2020,05,2,0,56593
53394612,13,13102,2020,05,2,1,19461
53394612,13,13102,2020,05,2,2,36248
53394622,13,13102,2020,05,0,0,27198
53394622,13,13102,2020,05,0,1,22582
53394622,13,13102,2020,05,0,2,24532
53394622,13,13102,2020,05,1,0,89764
53394622,13,13102,2020,05,1,1,27545
53394622,13,13102,2020,05,1,2,54737
53394622,13,13102,2020,05,2,0,63526
53394622,13,13102,2020,05,2,1,25464
53394622,13,13102,2020,05,2,2,42070
53393558,13,13103,2020,05,0,0,19197
53393558,13,13103,2020,05,0,1,17834
53393558,13,13103,2020,05,0,2,18372
53393558,13,13103,2020,05,1,0,31974
53393558,13,13103,2020,05,1,1,19628
53393558,13,13103,2020,05,1,2,25178
53393558,13,13103,2020,05,2,0,26616
53393558,13,13103,2020,05,2,1,18876
53393558,13,13103,2020,05,2,2,22324
53393559,13,13103,2020,05,0,0,16097
53393559,13,13103,2020,05,0,1,10287
53393559,13,13103,2020,05,0,2,13180
53393559,13,13103,2020,05,1,0,65993
53393559,13,13103,2020,05,1,1,14692
53393559,13,13103,2020,05,1,2,40855
53393559,13,13103,2020,05,2,0,45069
53393559,13,13103,2020,05,2,1,12845
53393559,13,13103,2020,05,2,2,29249
53393567,13,13103,2020,05,0,0,17529
53393567,13,13103,2020,05,0,1,14833
53393567,13,13103,2020,05,0,2,16089
53393567,13,13103,2020,05,1,0,23538
53393567,13,13103,2020,05,1,1,14993
53393567,13,13103,2020,05,1,2,19287
53393567,13,13103,2020,05,2,0,21018
53393567,13,13103,2020,05,2,1,14926
53393567,13,13103,2020,05,2,2,17946
53393568,13,13103,2020,05,0,0,12631
53393568,13,13103,2020,05,0,1,12570
53393568,13,13103,2020,05,0,2,12713
53393568,13,13103,2020,05,1,0,13842
53393568,13,13103,2020,05,1,1,12942
53393568,13,13103,2020,05,1,2,13400
53393568,13,13103,2020,05,2,0,13334
53393568,13,13103,2020,05,2,1,12786
53393568,13,13103,2020,05,2,2,13112
53393569,13,13103,2020,05,0,0,14961
53393569,13,13103,2020,05,0,1,13963
53393569,13,13103,2020,05,0,2,14493
53393569,13,13103,2020,05,1,0,37953
53393569,13,13103,2020,05,1,1,15147
53393569,13,13103,2020,05,1,2,26060
53393569,13,13103,2020,05,2,0,28311
53393569,13,13103,2020,05,2,1,14650
53393569,13,13103,2020,05,2,2,21209
53393578,13,13103,2020,05,0,0,16904
53393578,13,13103,2020,05,0,1,16349
53393578,13,13103,2020,05,0,2,16698
53393578,13,13103,2020,05,1,0,22396
53393578,13,13103,2020,05,1,1,17040
53393578,13,13103,2020,05,1,2,19574
53393578,13,13103,2020,05,2,0,20093
53393578,13,13103,2020,05,2,1,16750
53393578,13,13103,2020,05,2,2,18368
53393579,13,13103,2020,05,0,0,20208
53393579,13,13103,2020,05,0,1,16308
53393579,13,13103,2020,05,0,2,18130
53393579,13,13103,2020,05,1,0,53004
53393579,13,13103,2020,05,1,1,19346
53393579,13,13103,2020,05,1,2,35694
53393579,13,13103,2020,05,2,0,39251
53393579,13,13103,2020,05,2,1,18072
53393579,13,13103,2020,05,2,2,28328
53393588,13,13103,2020,05,0,0,16573
53393588,13,13103,2020,05,0,1,13675
53393588,13,13103,2020,05,0,2,15072
