mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53394519,13,13101,2021,02,0,0,8093
53394519,13,13101,2021,02,0,1,3820
53394519,13,13101,2021,02,0,2,5690
53394519,13,13101,2021,02,1,0,38680
53394519,13,13101,2021,02,1,1,8110
53394519,13,13101,2021,02,1,2,22332
53394519,13,13101,2021,02,2,0,27756
53394519,13,13101,2021,02,2,1,6577
53394519,13,13101,2021,02,2,2,16388
53394528,13,13101,2021,02,0,0,22480
53394528,13,13101,2021,02,0,1,13245
53394528,13,13101,2021,02,0,2,17517
53394528,13,13101,2021,02,1,0,69049
53394528,13,13101,2021,02,1,1,19805
53394528,13,13101,2021,02,1,2,42913
53394528,13,13101,2021,02,2,0,52418
53394528,13,13101,2021,02,2,1,17462
53394528,13,13101,2021,02,2,2,33843
53394529,13,13101,2021,02,0,0,10653
53394529,13,13101,2021,02,0,1,6395
53394529,13,13101,2021,02,0,2,8386
53394529,13,13101,2021,02,1,0,39151
53394529,13,13101,2021,02,1,1,10584
53394529,13,13101,2021,02,1,2,23370
53394529,13,13101,2021,02,2,0,28973
53394529,13,13101,2021,02,2,1,9088
53394529,13,13101,2021,02,2,2,18019
53394539,13,13101,2021,02,0,0,16292
53394539,13,13101,2021,02,0,1,8413
53394539,13,13101,2021,02,0,2,12323
53394539,13,13101,2021,02,1,0,47714
53394539,13,13101,2021,02,1,1,11388
53394539,13,13101,2021,02,1,2,27873
53394539,13,13101,2021,02,2,0,36492
53394539,13,13101,2021,02,2,1,10325
53394539,13,13101,2021,02,2,2,22319
53394600,13,13101,2021,02,0,0,43676
53394600,13,13101,2021,02,0,1,14479
53394600,13,13101,2021,02,0,2,26640
53394600,13,13101,2021,02,1,0,139570
53394600,13,13101,2021,02,1,1,25072
53394600,13,13101,2021,02,1,2,81250
53394600,13,13101,2021,02,2,0,105322
53394600,13,13101,2021,02,2,1,21289
53394600,13,13101,2021,02,2,2,61747
53394610,13,13101,2021,02,0,0,9583
53394610,13,13101,2021,02,0,1,2557
53394610,13,13101,2021,02,0,2,5766
53394610,13,13101,2021,02,1,0,48115
53394610,13,13101,2021,02,1,1,6963
53394610,13,13101,2021,02,1,2,26549
53394610,13,13101,2021,02,2,0,34354
53394610,13,13101,2021,02,2,1,5390
53394610,13,13101,2021,02,2,2,19126
53394620,13,13101,2021,02,0,0,7360
53394620,13,13101,2021,02,0,1,2960
53394620,13,13101,2021,02,0,2,4712
53394620,13,13101,2021,02,1,0,28691
53394620,13,13101,2021,02,1,1,4661
53394620,13,13101,2021,02,1,2,16113
53394620,13,13101,2021,02,2,0,21073
53394620,13,13101,2021,02,2,1,4054
53394620,13,13101,2021,02,2,2,12041
53394621,13,13101,2021,02,0,0,39615
53394621,13,13101,2021,02,0,1,13871
53394621,13,13101,2021,02,0,2,24626
53394621,13,13101,2021,02,1,0,180962
53394621,13,13101,2021,02,1,1,30275
53394621,13,13101,2021,02,1,2,101116
53394621,13,13101,2021,02,2,0,130481
53394621,13,13101,2021,02,2,1,24416
53394621,13,13101,2021,02,2,2,73798
53394630,13,13101,2021,02,0,0,27277
53394630,13,13101,2021,02,0,1,10234
53394630,13,13101,2021,02,0,2,17249
