mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53394519,13,13101,2019,02,0,0,16280
53394519,13,13101,2019,02,0,1,6496
53394519,13,13101,2019,02,0,2,10575
53394519,13,13101,2019,02,1,0,72551
53394519,13,13101,2019,02,1,1,10275
53394519,13,13101,2019,02,1,2,39022
53394519,13,13101,2019,02,2,0,54464
53394519,13,13101,2019,02,2,1,9060
53394519,13,13101,2019,02,2,2,29878
53394528,13,13101,2019,02,0,0,29373
53394528,13,13101,2019,02,0,1,14426
53394528,13,13101,2019,02,0,2,21576
53394528,13,13101,2019,02,1,0,104318
53394528,13,13101,2019,02,1,1,20114
53394528,13,13101,2019,02,1,2,62636
53394528,13,13101,2019,02,2,0,80229
53394528,13,13101,2019,02,2,1,18286
53394528,13,13101,2019,02,2,2,49438
53394529,13,13101,2019,02,0,0,16154
53394529,13,13101,2019,02,0,1,8527
53394529,13,13101,2019,02,0,2,11740
53394529,13,13101,2019,02,1,0,65123
53394529,13,13101,2019,02,1,1,11516
53394529,13,13101,2019,02,1,2,36753
53394529,13,13101,2019,02,2,0,49383
53394529,13,13101,2019,02,2,1,10555
53394529,13,13101,2019,02,2,2,28713
53394539,13,13101,2019,02,0,0,23946
53394539,13,13101,2019,02,0,1,9830
53394539,13,13101,2019,02,0,2,16706
53394539,13,13101,2019,02,1,0,86168
53394539,13,13101,2019,02,1,1,12850
53394539,13,13101,2019,02,1,2,48140
53394539,13,13101,2019,02,2,0,66168
53394539,13,13101,2019,02,2,1,11880
53394539,13,13101,2019,02,2,2,38036
53394600,13,13101,2019,02,0,0,70755
53394600,13,13101,2019,02,0,1,30092
53394600,13,13101,2019,02,0,2,50576
53394600,13,13101,2019,02,1,0,252539
53394600,13,13101,2019,02,1,1,37844
53394600,13,13101,2019,02,1,2,156537
53394600,13,13101,2019,02,2,0,194108
53394600,13,13101,2019,02,2,1,35353
53394600,13,13101,2019,02,2,2,122478
53394610,13,13101,2019,02,0,0,16228
53394610,13,13101,2019,02,0,1,3889
53394610,13,13101,2019,02,0,2,9472
53394610,13,13101,2019,02,1,0,86599
53394610,13,13101,2019,02,1,1,8298
53394610,13,13101,2019,02,1,2,45933
53394610,13,13101,2019,02,2,0,63980
53394610,13,13101,2019,02,2,1,6881
53394610,13,13101,2019,02,2,2,34214
53394620,13,13101,2019,02,0,0,11306
53394620,13,13101,2019,02,0,1,3539
53394620,13,13101,2019,02,0,2,6908
53394620,13,13101,2019,02,1,0,52172
53394620,13,13101,2019,02,1,1,5738
53394620,13,13101,2019,02,1,2,28128
53394620,13,13101,2019,02,2,0,39037
53394620,13,13101,2019,02,2,1,5031
53394620,13,13101,2019,02,2,2,21307
53394621,13,13101,2019,02,0,0,58098
53394621,13,13101,2019,02,0,1,19800
53394621,13,13101,2019,02,0,2,37444
53394621,13,13101,2019,02,1,0,333734
53394621,13,13101,2019,02,1,1,34580
53394621,13,13101,2019,02,1,2,179272
53394621,13,13101,2019,02,2,0,245137
53394621,13,13101,2019,02,2,1,29829
53394621,13,13101,2019,02,2,2,133684
53394630,13,13101,2019,02,0,0,41196
53394630,13,13101,2019,02,0,1,13527
53394630,13,13101,2019,02,0,2,25769
53394630,13,13101,2019,02,1,0,154540
53394630,13,13101,2019,02,1,1,20754
53394630,13,13101,2019,02,1,2,85062
53394630,13,13101,2019,02,2,0,118108
53394630,13,13101,2019,02,2,1,18431
53394630,13,13101,2019,02,2,2,66003
53394631,13,13101,2019,02,0,0,95255
53394631,13,13101,2019,02,0,1,31011
53394631,13,13101,2019,02,0,2,62331
53394631,13,13101,2019,02,1,0,224846
53394631,13,13101,2019,02,1,1,37740
53394631,13,13101,2019,02,1,2,137438
53394631,13,13101,2019,02,2,0,183192
53394631,13,13101,2019,02,2,1,35577
53394631,13,13101,2019,02,2,2,113296
