mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53394519,13,13101,2020,12,0,0,10011
53394519,13,13101,2020,12,0,1,4089
53394519,13,13101,2020,12,0,2,6771
53394519,13,13101,2020,12,1,0,39211
53394519,13,13101,2020,12,1,1,7783
53394519,13,13101,2020,12,1,2,22395
53394519,13,13101,2020,12,2,0,31676
53394519,13,13101,2020,12,2,1,6830
53394519,13,13101,2020,12,2,2,18363
53394528,13,13101,2020,12,0,0,21261
53394528,13,13101,2020,12,0,1,12849
53394528,13,13101,2020,12,0,2,17046
53394528,13,13101,2020,12,1,0,72868
53394528,13,13101,2020,12,1,1,18412
53394528,13,13101,2020,12,1,2,44547
53394528,13,13101,2020,12,2,0,59550
53394528,13,13101,2020,12,2,1,16976
53394528,13,13101,2020,12,2,2,37450
53394529,13,13101,2020,12,0,0,10774
53394529,13,13101,2020,12,0,1,6404
53394529,13,13101,2020,12,0,2,8477
53394529,13,13101,2020,12,1,0,41581
53394529,13,13101,2020,12,1,1,9750
53394529,13,13101,2020,12,1,2,24320
53394529,13,13101,2020,12,2,0,33631
53394529,13,13101,2020,12,2,1,8886
53394529,13,13101,2020,12,2,2,20231
53394539,13,13101,2020,12,0,0,15719
53394539,13,13101,2020,12,0,1,7878
53394539,13,13101,2020,12,0,2,11925
53394539,13,13101,2020,12,1,0,49708
53394539,13,13101,2020,12,1,1,11116
53394539,13,13101,2020,12,1,2,29012
53394539,13,13101,2020,12,2,0,40937
53394539,13,13101,2020,12,2,1,10280
53394539,13,13101,2020,12,2,2,24602
53394600,13,13101,2020,12,0,0,51374
53394600,13,13101,2020,12,0,1,21020
53394600,13,13101,2020,12,0,2,35583
53394600,13,13101,2020,12,1,0,158658
53394600,13,13101,2020,12,1,1,30006
53394600,13,13101,2020,12,1,2,96251
53394600,13,13101,2020,12,2,0,130972
53394600,13,13101,2020,12,2,1,27687
53394600,13,13101,2020,12,2,2,80595
53394610,13,13101,2020,12,0,0,10594
53394610,13,13101,2020,12,0,1,3045
53394610,13,13101,2020,12,0,2,6794
53394610,13,13101,2020,12,1,0,51882
53394610,13,13101,2020,12,1,1,7208
53394610,13,13101,2020,12,1,2,28376
53394610,13,13101,2020,12,2,0,41227
53394610,13,13101,2020,12,2,1,6134
53394610,13,13101,2020,12,2,2,22806
53394620,13,13101,2020,12,0,0,8502
53394620,13,13101,2020,12,0,1,3087
53394620,13,13101,2020,12,0,2,5561
53394620,13,13101,2020,12,1,0,30434
53394620,13,13101,2020,12,1,1,4717
53394620,13,13101,2020,12,1,2,17051
53394620,13,13101,2020,12,2,0,24774
53394620,13,13101,2020,12,2,1,4297
53394620,13,13101,2020,12,2,2,14086
53394621,13,13101,2020,12,0,0,44409
53394621,13,13101,2020,12,0,1,16545
53394621,13,13101,2020,12,0,2,29051
53394621,13,13101,2020,12,1,0,196019
53394621,13,13101,2020,12,1,1,30790
53394621,13,13101,2020,12,1,2,108895
53394621,13,13101,2020,12,2,0,156894
53394621,13,13101,2020,12,2,1,27114
53394621,13,13101,2020,12,2,2,88290
53394630,13,13101,2020,12,0,0,27710
53394630,13,13101,2020,12,0,1,10448
53394630,13,13101,2020,12,0,2,18020
53394630,13,13101,2020,12,1,0,98721
53394630,13,13101,2020,12,1,1,17746
53394630,13,13101,2020,12,1,2,55372
53394630,13,13101,2020,12,2,0,80396
53394630,13,13101,2020,12,2,1,15862
53394630,13,13101,2020,12,2,2,45733
53394631,13,13101,2020,12,0,0,68348
53394631,13,13101,2020,12,0,1,23351
53394631,13,13101,2020,12,0,2,45213
53394631,13,13101,2020,12,1,0,152276
53394631,13,13101,2020,12,1,1,33099
53394631,13,13101,2020,12,1,2,93678
53394631,13,13101,2020,12,2,0,130617
53394631,13,13101,2020,12,2,1,30583
53394631,13,13101,2020,12,2,2,81171
53394632,13,13101,2020,12,0,0,32220
53394632,13,13101,2020,12,0,1,21823
53394632,13,13101,2020,12,0,2,26772
53394632,13,13101,2020,12,1,0,81377
53394632,13,13101,2020,12,1,1,28282
53394632,13,13101,2020,12,1,2,54121
53394632,13,13101,2020,12,2,0,68692
53394632,13,13101,2020,12,2,1,26615
53394632,13,13101,2020,12,2,2,47064
53393671,13,13102,2020,12,0,0,124
53393671,13,13102,2020,12,0,1,116
53393671,13,13102,2020,12,0,2,127
53393671,13,13102,2020,12,1,0,217
53393671,13,13102,2020,12,1,1,141
53393671,13,13102,2020,12,1,2,192
53393671,13,13102,2020,12,2,0,193
53393671,13,13102,2020,12,2,1,135
53393671,13,13102,2020,12,2,2,175
53393681,13,13102,2020,12,0,0,9946
53393681,13,13102,2020,12,0,1,11224
53393681,13,13102,2020,12,0,2,10698
53393681,13,13102,2020,12,1,0,14819
53393681,13,13102,2020,12,1,1,10704
53393681,13,13102,2020,12,1,2,12267
53393681,13,13102,2020,12,2,0,13561
53393681,13,13102,2020,12,2,1,10838
53393681,13,13102,2020,12,2,2,11862
53393682,13,13102,2020,12,0,0,12700
